"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"US000","3","6231","16","0","2019","1","",324,48921,48847,48945,481320417,28273213,199154,757,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.9,-1391,-2.8,-1253,-2.5,-1255,-2.5,4433808,0.9,-849900,-2.9,-73299,-26.9,26,3.6
"US000","3","62311","17","0","2019","1","",324,48921,48847,48945,481320417,28273213,199154,757,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.9,-1391,-2.8,-1253,-2.5,-1255,-2.5,4433808,0.9,-849900,-2.9,-73299,-26.9,26,3.6
"US000","3","623110","18","0","2019","1","",324,48921,48847,48945,481320417,28273213,199154,757,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.9,-1391,-2.8,-1253,-2.5,-1255,-2.5,4433808,0.9,-849900,-2.9,-73299,-26.9,26,3.6
"US000","3","6232","16","0","2019","1","",326,10812,10801,10802,103192558,51596057,165209,735,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,1.6,-198,-1.8,-206,-1.9,-247,-2.2,489977,0.5,-179744,-0.3,-547988,-76.8,18,2.5
"US000","3","62321","17","0","2019","1","",214,7332,7338,7334,65969553,33093615,99434,692,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.9,-310,-4.1,-300,-3.9,-316,-4.1,-1766904,-2.6,-1066153,-3.1,-334545,-77.1,10,1.5
"US000","3","623210","18","0","2019","1","",214,7332,7338,7334,65969553,33093615,99434,692,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.9,-310,-4.1,-300,-3.9,-316,-4.1,-1766904,-2.6,-1066153,-3.1,-334545,-77.1,10,1.5
"US000","3","62322","17","0","2019","1","",112,3480,3463,3468,37223005,18502442,65775,825,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,2.8,112,3.3,94,2.8,69,2.0,2256881,6.5,886409,5.0,-213443,-76.4,29,3.6
"US000","3","623220","18","0","2019","1","",112,3480,3463,3468,37223005,18502442,65775,825,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,2.8,112,3.3,94,2.8,69,2.0,2256881,6.5,886409,5.0,-213443,-76.4,29,3.6
"US000","3","6233","16","0","2019","1","",54,4035,4024,4024,35419143,8925194,52042,676,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-136,-3.3,-151,-3.6,-159,-3.8,-775726,-2.1,-266168,-2.9,-10647,-17.0,9,1.3
"US000","3","62331","17","0","2019","1","",54,4035,4024,4024,35419143,8925194,52042,676,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-136,-3.3,-151,-3.6,-159,-3.8,-775726,-2.1,-266168,-2.9,-10647,-17.0,9,1.3
"US000","3","623311","18","0","2019","1","",29,3369,3353,3350,30263934,8348430,45869,693,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,3.6,-107,-3.1,-130,-3.7,-129,-3.7,-818307,-2.6,-317180,-3.7,-10187,-18.2,6,0.9
"US000","3","623312","18","0","2019","1","",25,666,671,674,5155209,576764,6173,592,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-3.8,-29,-4.2,-21,-3.0,-30,-4.3,42581,0.8,51012,9.7,-460,-6.9,28,5.0
"US000","3","6239","16","0","2019","1","",47,2045,2039,2033,18007353,2296424,10665,679,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-2.1,-40,-1.9,-38,-1.8,-54,-2.6,239009,1.3,31283,1.4,1197,12.6,23,3.5
"US000","3","62399","17","0","2019","1","",47,2045,2039,2033,18007353,2296424,10665,679,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-2.1,-40,-1.9,-38,-1.8,-54,-2.6,239009,1.3,31283,1.4,1197,12.6,23,3.5
"US000","3","623990","18","0","2019","1","",47,2045,2039,2033,18007353,2296424,10665,679,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-2.1,-40,-1.9,-38,-1.8,-54,-2.6,239009,1.3,31283,1.4,1197,12.6,23,3.5
"US000","3","624","15","0","2019","1","",2711,115630,115838,115988,1311044101,226536930,1797844,871,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,0.5,-706,-0.6,-478,-0.4,-353,-0.3,32006957,2.5,-2503834,-1.1,-1997133,-52.6,25,3.0
"US000","3","6241","16","0","2019","1","",1740,96687,96717,96879,1145174236,186870306,1070692,910,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.2,-678,-0.7,-595,-0.6,-518,-0.5,26561449,2.4,-1841188,-1.0,-1830523,-63.1,26,2.9
"US000","3","62411","17","0","2019","1","",263,16586,16653,16630,188030836,16021488,144822,870,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.8,-99,-0.6,-23,-0.1,-56,-0.3,5923714,3.3,-2742734,-14.6,-194975,-57.4,30,3.6
"US000","3","624110","18","0","2019","1","",263,16586,16653,16630,188030836,16021488,144822,870,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.8,-99,-0.6,-23,-0.1,-56,-0.3,5923714,3.3,-2742734,-14.6,-194975,-57.4,30,3.6
"US000","3","62412","17","0","2019","1","",772,27388,27301,27335,284558069,72978689,258462,801,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.8,-1058,-3.7,-1031,-3.6,-959,-3.4,-5276793,-1.8,-123134,-0.2,-849409,-76.7,15,1.9
"US000","3","624120","18","0","2019","1","",772,27388,27301,27335,284558069,72978689,258462,801,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.8,-1058,-3.7,-1031,-3.6,-959,-3.4,-5276793,-1.8,-123134,-0.2,-849409,-76.7,15,1.9
"US000","3","62419","17","0","2019","1","",705,52713,52763,52914,672585331,97870129,667408,980,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-1.0,479,0.9,459,0.9,497,0.9,25914528,4.0,1024680,1.1,-786139,-54.1,29,3.0
"US000","3","624190","18","0","2019","1","",705,52713,52763,52914,672585331,97870129,667408,980,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-1.0,479,0.9,459,0.9,497,0.9,25914528,4.0,1024680,1.1,-786139,-54.1,29,3.0
"US000","3","6242","16","0","2019","1","",201,2974,3012,2989,30091133,6044969,116238,774,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,2.6,-83,-2.7,-16,-0.5,-38,-1.3,385428,1.3,-173974,-2.8,-47219,-28.9,22,2.9
"US000","3","62421","17","0","2019","1","",92,905,923,916,5538923,2655120,67691,466,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-16,-1.7,14,1.5,14,1.6,162104,3.0,2956,0.1,-6423,-8.7,12,2.6
"US000","3","624210","18","0","2019","1","",92,905,923,916,5538923,2655120,67691,466,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-16,-1.7,14,1.5,14,1.6,162104,3.0,2956,0.1,-6423,-8.7,12,2.6
"US000","3","62422","17","0","2019","1","",84,1695,1693,1697,20463670,3013390,48249,929,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,3.7,-58,-3.3,-42,-2.4,-46,-2.6,42318,0.2,-193749,-6.0,-36134,-42.8,28,3.1
"US000","3","624221","18","0","2019","1","",17,325,328,329,3081263,875513,4406,724,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-21,-6.1,-18,-5.2,-19,-5.5,-137264,-4.3,-38037,-4.2,-12508,-74.0,10,1.4
"US000","3","624229","18","0","2019","1","",67,1370,1365,1368,17382407,2137877,43843,978,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,4.7,-37,-2.6,-24,-1.7,-27,-1.9,179582,1.0,-155712,-6.8,-23626,-35.0,31,3.3
"US000","3","62423","17","0","2019","1","",25,374,396,376,4088540,376459,298,823,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,8.7,-9,-2.3,12,3.1,-6,-1.6,181006,4.6,16819,4.7,-4662,-94.0,38,4.8
"US000","3","624230","18","0","2019","1","",25,374,396,376,4088540,376459,298,823,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,8.7,-9,-2.3,12,3.1,-6,-1.6,181006,4.6,16819,4.7,-4662,-94.0,38,4.8
"US000","3","6243","16","0","2019","1","",207,5809,5859,5879,52938229,18845821,222097,696,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-3.3,-346,-5.6,-268,-4.4,-119,-2.0,801732,1.5,596160,3.3,-32130,-12.6,38,5.8
"US000","3","62431","17","0","2019","1","",207,5809,5859,5879,52938229,18845821,222097,696,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-3.3,-346,-5.6,-268,-4.4,-119,-2.0,801732,1.5,596160,3.3,-32130,-12.6,38,5.8
"US000","3","624310","18","0","2019","1","",207,5809,5859,5879,52938229,18845821,222097,696,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-3.3,-346,-5.6,-268,-4.4,-119,-2.0,801732,1.5,596160,3.3,-32130,-12.6,38,5.8
"US000","3","6244","16","0","2019","1","",563,10160,10250,10241,82840503,14775834,388817,624,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,3.3,401,4.1,401,4.1,322,3.2,4258348,5.4,-1084832,-6.8,-87261,-18.3,10,1.6
"US000","3","62441","17","0","2019","1","",563,10160,10250,10241,82840503,14775834,388817,624,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,3.3,401,4.1,401,4.1,322,3.2,4258348,5.4,-1084832,-6.8,-87261,-18.3,10,1.6
"US000","3","624410","18","0","2019","1","",563,10160,10250,10241,82840503,14775834,388817,624,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,3.3,401,4.1,401,4.1,322,3.2,4258348,5.4,-1084832,-6.8,-87261,-18.3,10,1.6
"US000","3","71","14","0","2019","1","",3982,273521,274639,278253,2164233867,529634110,8829664,604,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,0.3,-2944,-1.1,-3931,-1.4,-3316,-1.2,29422020,1.4,-14553072,-2.7,-1029652,-10.4,15,2.5
"US000","3","711","15","0","2019","1","",175,7034,7093,7396,51586090,7406775,80690,553,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,2.3,-93,-1.3,-118,-1.6,38,0.5,3191228,6.6,-2162660,-22.6,-54472,-40.3,38,7.4
"US000","3","7111","16","0","2019","1","",13,630,575,665,5610098,3550022,22516,692,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,18.2,296,88.6,233,68.1,329,97.9,1637112,41.2,142990,4.2,-1324,-5.6,-214,-23.6
"US000","3","71111","17","0","2019","1","",6,494,497,490,4466729,2968872,6825,696,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"N",2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","711110","18","0","2019","1","",6,494,497,490,4466729,2968872,6825,696,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"N",2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","71112","17","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","711120","18","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","71113","17","0","2019","1","N",6,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","711130","18","0","2019","1","N",6,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","7112","16","0","2019","1","",19,690,744,877,6204663,1898575,8440,620,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-463,-40.2,-449,-37.6,-469,-34.8,-1486635,-19.3,-1412062,-42.7,-41289,-83.0,139,28.9
"US000","3","71121","17","0","2019","1","",19,690,744,877,6204663,1898575,8440,620,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-463,-40.2,-449,-37.6,-469,-34.8,-1486635,-19.3,-1412062,-42.7,-41289,-83.0,139,28.9
"US000","3","711211","18","0","2019","1","N",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","711212","18","0","2019","1","N",5,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","711219","18","0","2019","1","",12,434,478,603,3599290,365086,8165,548,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-470,-52.0,-463,-49.2,-484,-44.5,-1531746,-29.9,-1449279,-79.9,-41294,-83.5,144,35.6
"US000","3","7113","16","0","2019","1","",143,5714,5774,5854,39771329,1958178,49734,529,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.4,74,1.3,98,1.7,178,3.1,3040751,8.3,-893588,-31.3,-11859,-19.3,30,6.0
"US000","3","71131","17","0","2019","1","",136,5594,5632,5727,38654875,1955218,49734,526,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.5,122,2.2,136,2.5,209,3.8,3109597,8.7,-893111,-31.4,-11853,-19.2,28,5.6
"US000","3","711310","18","0","2019","1","",136,5594,5632,5727,38654875,1955218,49734,526,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.5,122,2.2,136,2.5,209,3.8,3109597,8.7,-893111,-31.4,-11853,-19.2,28,5.6
"US000","3","71132","17","0","2019","1","",7,120,142,127,1116454,2960,0,662,"",1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,"",0,0.0,-48,-28.6,-38,-21.1,-31,-19.6,-68846,-5.8,-477,-13.9,-6,-100.0,121,22.4
"US000","3","711320","18","0","2019","1","",7,120,142,127,1116454,2960,0,662,"",1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,"",0,0.0,-48,-28.6,-38,-21.1,-31,-19.6,-68846,-5.8,-477,-13.9,-6,-100.0,121,22.4
"US000","3","712","15","0","2019","1","",738,35040,34692,36006,276417490,20654301,125789,603,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.8,1023,3.0,607,1.8,774,2.2,13971791,5.3,783210,3.9,-183115,-59.3,17,2.9
"US000","3","7121","16","0","2019","1","",738,35040,34692,36006,276417490,20654301,125789,603,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.8,1023,3.0,607,1.8,774,2.2,13971791,5.3,783210,3.9,-183115,-59.3,17,2.9
"US000","3","71211","17","0","2019","1","",177,2797,2796,2803,24102881,2691314,14921,662,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-27,-1.0,14,0.5,-11,-0.4,770741,3.3,197453,7.9,129,0.9,23,3.6
"US000","3","712110","18","0","2019","1","",177,2797,2796,2803,24102881,2691314,14921,662,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-27,-1.0,14,0.5,-11,-0.4,770741,3.3,197453,7.9,129,0.9,23,3.6
"US000","3","71212","17","0","2019","1","",17,157,157,161,1414147,146113,2284,687,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,4,2.6,0,0.0,4,2.5,41511,3.0,2423,1.7,-85,-3.6,9,1.3
"US000","3","712120","18","0","2019","1","",17,157,157,161,1414147,146113,2284,687,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,4,2.6,0,0.0,4,2.5,41511,3.0,2423,1.7,-85,-3.6,9,1.3
"US000","3","71213","17","0","2019","1","",17,2409,2200,2626,18271666,1923808,19015,583,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,156,6.9,-92,-4.0,-1,0.0,1240212,7.3,-8203,-0.4,-50,-0.3,35,6.4
"US000","3","712130","18","0","2019","1","",17,2409,2200,2626,18271666,1923808,19015,583,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,156,6.9,-92,-4.0,-1,0.0,1240212,7.3,-8203,-0.4,-50,-0.3,35,6.4
"US000","3","71219","17","0","2019","1","",527,29677,29539,30416,232628796,15893066,89569,599,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.2,890,3.1,685,2.4,782,2.6,11919327,5.4,591537,3.9,-183109,-67.2,15,2.6
"US000","3","712190","18","0","2019","1","",527,29677,29539,30416,232628796,15893066,89569,599,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.2,890,3.1,685,2.4,782,2.6,11919327,5.4,591537,3.9,-183109,-67.2,15,2.6
"US000","3","713","15","0","2019","1","",3069,231447,232854,234851,1836230287,501573034,8623185,606,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.0,-3874,-1.6,-4420,-1.9,-4128,-1.7,12259001,0.7,-13173622,-2.6,-792065,-8.4,14,2.4
"US000","3","7131","16","0","2019","1","",12,386,407,428,1654346,279299,2712,313,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-13,-3.3,2,0.5,6,1.4,72623,4.6,-11702,-4.0,-56,-2.0,15,5.0
"US000","3","71311","17","0","2019","1","N",11,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",-1,-8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","713110","18","0","2019","1","N",11,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",-1,-8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","71312","17","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","713120","18","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","7132","16","0","2019","1","",359,111734,112778,113291,1100061731,442123472,7869376,752,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-1.6,-5688,-4.8,-5151,-4.4,-5018,-4.2,-6981974,-0.6,-15434312,-3.4,-648233,-7.6,30,4.2
"US000","3","71321","17","0","2019","1","",242,100447,101075,101237,983491439,359625046,7407845,750,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.2,-5282,-5.0,-5174,-4.9,-5317,-5.0,-13822618,-1.4,-18991489,-5.0,-588330,-7.4,27,3.7
"US000","3","713210","18","0","2019","1","",242,100447,101075,101237,983491439,359625046,7407845,750,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.2,-5282,-5.0,-5174,-4.9,-5317,-5.0,-13822618,-1.4,-18991489,-5.0,-588330,-7.4,27,3.7
"US000","3","71329","17","0","2019","1","",117,11287,11703,12054,116570292,82498426,461531,768,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-2.5,-406,-3.5,23,0.2,299,2.5,6840644,6.2,3557177,4.5,-59903,-11.5,47,6.5
"US000","3","713290","18","0","2019","1","",117,11287,11703,12054,116570292,82498426,461531,768,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-2.5,-406,-3.5,23,0.2,299,2.5,6840644,6.2,3557177,4.5,-59903,-11.5,47,6.5
"US000","3","7139","16","0","2019","1","",2698,119327,119669,121132,734514210,59170263,751097,471,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.3,1827,1.6,729,0.6,884,0.7,19168352,2.7,2272392,4.0,-143776,-16.1,8,1.7
"US000","3","71391","17","0","2019","1","",243,4330,4258,4751,29322440,6677466,80214,507,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.7,190,4.6,3,0.1,125,2.7,579632,2.0,-69670,-1.0,-22240,-21.7,-2,-0.4
"US000","3","713910","18","0","2019","1","",243,4330,4258,4751,29322440,6677466,80214,507,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.7,190,4.6,3,0.1,125,2.7,579632,2.0,-69670,-1.0,-22240,-21.7,-2,-0.4
"US000","3","71392","17","0","2019","1","",5,978,988,887,3889237,734959,11465,315,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,13,1.3,20,2.1,11,1.3,83535,2.2,30965,4.4,-4938,-30.1,2,0.6
"US000","3","713920","18","0","2019","1","",5,978,988,887,3889237,734959,11465,315,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,13,1.3,20,2.1,11,1.3,83535,2.2,30965,4.4,-4938,-30.1,2,0.6
"US000","3","71393","17","0","2019","1","",37,562,566,569,5853488,2810235,44138,796,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","713930","18","0","2019","1","",37,562,566,569,5853488,2810235,44138,796,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","71394","17","0","2019","1","",1207,47400,47528,48058,253077073,21189578,248606,408,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.1,690,1.5,525,1.1,606,1.3,9918602,4.1,1277694,6.4,-28386,-10.2,10,2.5
"US000","3","713940","18","0","2019","1","",1207,47400,47528,48058,253077073,21189578,248606,408,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.1,690,1.5,525,1.1,606,1.3,9918602,4.1,1277694,6.4,-28386,-10.2,10,2.5
"US000","3","71395","17","0","2019","1","",3,62,60,59,312612,230664,9687,399,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","713950","18","0","2019","1","",3,62,60,59,312612,230664,9687,399,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","71399","17","0","2019","1","",1203,65995,66269,66808,442059360,27527361,356987,512,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.2,898,1.4,136,0.2,95,0.1,8267322,1.9,889483,3.3,-79246,-18.2,6,1.2
"US000","3","713990","18","0","2019","1","",1203,65995,66269,66808,442059360,27527361,356987,512,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.2,898,1.4,136,0.2,95,0.1,8267322,1.9,889483,3.3,-79246,-18.2,6,1.2
"US000","3","72","14","0","2019","1","",700,108058,108273,108399,995474456,265266177,6740688,707,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,1.2,9251,9.4,9100,9.2,9275,9.4,103344921,11.6,15690519,6.3,-421784,-5.9,14,2.0
"US000","3","721","15","0","2019","1","",167,94418,94653,94856,916434009,250228436,6638154,745,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,7.7,7901,9.1,7929,9.1,8277,9.6,92676509,11.3,8950886,3.7,-419747,-5.9,13,1.8
"US000","3","7211","16","0","2019","1","",127,94004,94232,94422,913813594,249195710,6598302,746,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,9.5,7923,9.2,7951,9.2,8294,9.6,92543523,11.3,8861388,3.7,-411245,-5.9,13,1.8
"US000","3","72111","17","0","2019","1","N",37,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","721110","18","0","2019","1","N",37,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","72112","17","0","2019","1","",89,90121,90292,90411,885242653,235474892,6507165,754,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,12.7,7661,9.3,7592,9.2,7841,9.5,87633889,11.0,8700104,3.8,-383436,-5.6,11,1.5
"US000","3","721120","18","0","2019","1","",89,90121,90292,90411,885242653,235474892,6507165,754,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,12.7,7661,9.3,7592,9.2,7841,9.5,87633889,11.0,8700104,3.8,-383436,-5.6,11,1.5
"US000","3","72119","17","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","721191","18","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","721199","18","0","2019","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","7212","16","0","2019","1","N",39,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",1,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","72121","17","0","2019","1","N",39,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",1,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","721211","18","0","2019","1","",34,294,303,315,1831900,687303,21584,464,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-27,-8.4,-23,-7.1,-16,-4.8,111585,6.5,80596,13.3,-7521,-25.8,58,14.3
"US000","3","721214","18","0","2019","1","N",5,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","7213","16","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
